FDT,FPR
06-11-2025,74.2535
04-11-2025,74.4203
03-11-2025,74.7514
31-10-2025,74.3337
30-10-2025,74.8463
29-10-2025,75.3281
28-10-2025,74.7571
27-10-2025,74.9469
24-10-2025,74.2824
23-10-2025,74.6569
20-10-2025,74.6749
17-10-2025,74.308
16-10-2025,73.9709
15-10-2025,73.3574
14-10-2025,72.902
13-10-2025,72.9321
10-10-2025,72.9246
09-10-2025,72.6718
08-10-2025,72.1162
07-10-2025,72.3595
06-10-2025,72.1754
03-10-2025,71.6444
01-10-2025,71.361
30-09-2025,70.7435
29-09-2025,70.9003
26-09-2025,70.8867
25-09-2025,71.664
24-09-2025,72.0617
23-09-2025,72.5344
22-09-2025,72.7059
19-09-2025,73.0044
18-09-2025,73.2623
17-09-2025,72.9423
16-09-2025,72.6555
15-09-2025,72.325
12-09-2025,72.3678
11-09-2025,72.1115
10-09-2025,72.0808
09-09-2025,71.8477
08-09-2025,71.765
05-09-2025,71.6682
04-09-2025,71.6685
03-09-2025,71.796
02-09-2025,71.4078
01-09-2025,71.5389
29-08-2025,70.7498
28-08-2025,71.2286
26-08-2025,72.03
25-08-2025,73.1054
22-08-2025,72.9498
21-08-2025,73.3583
20-08-2025,73.4111
19-08-2025,73.1974
18-08-2025,72.8648
14-08-2025,72.2518
13-08-2025,72.2141
12-08-2025,71.7641
11-08-2025,71.7266
08-08-2025,71.0017
07-08-2025,71.7045
06-08-2025,71.5581
05-08-2025,71.8361
04-08-2025,72.1633
01-08-2025,71.6694
31-07-2025,72.4815
