FDT,FPR
27-10-2025,16.3663
24-10-2025,16.295
23-10-2025,16.3581
20-10-2025,16.3489
17-10-2025,16.3026
16-10-2025,16.2725
15-10-2025,16.2312
14-10-2025,16.1664
13-10-2025,16.1845
10-10-2025,16.1694
09-10-2025,16.1359
08-10-2025,16.0811
07-10-2025,16.1089
06-10-2025,16.0706
03-10-2025,15.983
01-10-2025,15.9331
30-09-2025,15.8271
29-09-2025,15.8343
26-09-2025,15.8155
25-09-2025,15.9634
24-09-2025,16.0211
23-09-2025,16.073
22-09-2025,16.102
19-09-2025,16.1597
18-09-2025,16.1691
17-09-2025,16.1364
16-09-2025,16.1008
15-09-2025,16.0847
12-09-2025,16.0746
11-09-2025,16.0532
10-09-2025,16.081
09-09-2025,16.0613
08-09-2025,16.0512
05-09-2025,16.0464
04-09-2025,16.0418
03-09-2025,16.0499
02-09-2025,15.9793
01-09-2025,15.9618
29-08-2025,15.8576
28-08-2025,15.9272
26-08-2025,16.0218
25-08-2025,16.1456
22-08-2025,16.1233
21-08-2025,16.1476
20-08-2025,16.179
19-08-2025,16.1211
18-08-2025,16.0912
14-08-2025,16.0064
13-08-2025,15.966
12-08-2025,15.9023
11-08-2025,15.929
08-08-2025,15.8638
07-08-2025,15.9422
06-08-2025,15.9257
05-08-2025,16.0354
04-08-2025,16.0703
01-08-2025,15.9889
31-07-2025,16.1039
30-07-2025,16.1263
29-07-2025,16.1274
28-07-2025,16.0692
25-07-2025,16.1472
24-07-2025,16.2714
23-07-2025,16.2918
22-07-2025,16.2535
